"";"ID";"longitude";"latitude";"Date";"Captured Mosquitoes"
"1086";"3.PR";9,966;53,547;"2021-07-28";3
"1087";"3.PR";9,966;53,547;"2021-08-03";1
"1088";"3.PR";9,966;53,547;"2021-08-04";13
"1089";"3.PR";9,966;53,547;"2021-08-05";4
"1090";"3.PR";9,966;53,547;"2021-08-07";6,33333333333333
"1091";"3.PR";9,966;53,547;"2021-09-08";13
"1092";"3.PR";9,966;53,547;"2021-09-09";19
"1093";"3.PR";9,966;53,547;"2021-09-10";5
"1094";"3.PR";9,966;53,547;"2021-09-25";5,75
"1095";"3.PR";9,966;53,547;"2021-09-29";0
"1096";"3.PR";9,966;53,547;"2021-10-02";0,4
"1097";"3.PR";9,966;53,547;"2021-10-12";2
"1098";"3.PR";9,966;53,547;"2021-10-13";0
"1099";"3.PR";9,966;53,547;"2021-10-14";0
"1100";"3.PR";9,966;53,547;"2021-10-15";1
"1101";"3.PR";9,966;53,547;"2021-10-16";3
"1102";"3.PR";9,966;53,547;"2021-10-19";5
"1103";"3.PR";9,966;53,547;"2021-10-20";0
"1104";"3.PR";9,966;53,547;"2021-10-21";1
"1105";"3.PR";9,966;53,547;"2021-10-22";0
"1106";"3.PR";9,966;53,547;"2021-10-26";NA
"1107";"3.PR";9,966;53,547;"2021-10-28";0
"1108";"3.PR";9,966;53,547;"2021-10-29";0
"1109";"3.PR";9,966;53,547;"2021-10-30";0,333333333333333
"1110";"3.PR";9,966;53,547;"2021-11-02";0
"1111";"3.PR";9,966;53,547;"2021-11-05";0
"1112";"3.PR";9,966;53,547;"2021-11-06";0
"1113";"3.PR";9,966;53,547;"2021-11-09";0
"1114";"3.PR";9,966;53,547;"2021-11-16";0
"1115";"3.PR";9,966;53,547;"2021-11-23";0
"1116";"3.PR";9,966;53,547;"2021-11-30";0
"1117";"3.PR";9,966;53,547;"2021-12-14";0,285714285714286
"1118";"3.PR";9,966;53,547;"2021-12-21";0
"1119";"3.PR";9,966;53,547;"2022-01-11";0,142857142857143
"1120";"3.PR";9,966;53,547;"2022-01-18";0
"1121";"3.PR";9,966;53,547;"2022-02-14";0
"1122";"3.PR";9,966;53,547;"2022-02-18";0
"1123";"3.PR";9,966;53,547;"2022-03-01";0
"1124";"3.PR";9,966;53,547;"2022-03-16";0,285714285714286
"1125";"3.PR";9,966;53,547;"2022-03-25";0,714285714285714
"1126";"3.PR";9,966;53,547;"2022-04-02";0
"1127";"3.PR";9,966;53,547;"2022-04-05";0
"1128";"30.PG";9,068;48,617;"2023-04-22";0
"1129";"30.PG";9,068;48,617;"2023-04-23";0
"1130";"30.PG";9,068;48,617;"2023-04-24";0
"1131";"30.PG";9,068;48,617;"2023-04-25";0
"1132";"30.PG";9,068;48,617;"2023-04-26";0
"1133";"30.PG";9,068;48,617;"2023-04-27";0
"1134";"30.PG";9,068;48,617;"2023-04-28";0
"1135";"30.PG";9,068;48,617;"2023-04-29";0
"1136";"30.PG";9,068;48,617;"2023-04-30";0
"1137";"30.PG";9,068;48,617;"2023-05-07";0
"1138";"30.PG";9,068;48,617;"2023-05-13";0
"1139";"30.PG";9,068;48,617;"2023-05-14";0
"1140";"30.PG";9,068;48,617;"2023-05-17";0
"1141";"30.PG";9,068;48,617;"2023-05-18";0
"1142";"30.PG";9,068;48,617;"2023-05-19";0
"1143";"30.PG";9,068;48,617;"2023-05-21";0
"1144";"30.PG";9,068;48,617;"2023-05-23";0
"1145";"30.PG";9,068;48,617;"2023-05-24";0
"1146";"30.PG";9,068;48,617;"2023-05-25";0
"1147";"30.PG";9,068;48,617;"2023-06-13";0
"1148";"30.PG";9,068;48,617;"2023-06-15";0
"1149";"30.PG";9,068;48,617;"2023-06-24";0
"1150";"30.PG";9,068;48,617;"2023-06-26";0
"1151";"30.PG";9,068;48,617;"2023-06-28";0
"1152";"30.PG";9,068;48,617;"2023-06-30";0
"1153";"30.PG";9,068;48,617;"2023-07-01";0,5
"1154";"30.PG";9,068;48,617;"2023-07-03";0,5
"1155";"30.PG";9,068;48,617;"2023-07-05";0
"1156";"30.PG";9,068;48,617;"2023-07-06";1
"1157";"30.PG";9,068;48,617;"2023-07-10";1
"1158";"30.PG";9,068;48,617;"2023-07-12";0,5
"1159";"30.PG";9,068;48,617;"2023-07-14";1,33333333333333
"1160";"30.PG";9,068;48,617;"2023-07-22";0,666666666666667
"1161";"30.PG";9,068;48,617;"2023-07-25";0,666666666666667
"1162";"30.PG";9,068;48,617;"2023-07-28";0,5
"1163";"30.PG";9,068;48,617;"2023-08-01";1
"1164";"30.PG";9,068;48,617;"2023-08-02";NA
"1165";"30.PG";9,068;48,617;"2023-08-03";2
"1166";"30.PG";9,068;48,617;"2023-08-05";0,666666666666667
"1167";"30.PG";9,068;48,617;"2023-08-08";0,5
"1168";"30.PG";9,068;48,617;"2023-09-02";1
"1169";"30.PG";9,068;48,617;"2023-09-03";2
"1170";"30.PG";9,068;48,617;"2023-09-07";7
"1171";"30.PG";9,068;48,617;"2023-09-12";6
"1172";"30.PG";9,068;48,617;"2023-09-13";2
"1173";"30.PG";9,068;48,617;"2023-09-22";11
"1174";"30.PG";9,068;48,617;"2023-10-11";35
"1175";"30.PG";9,068;48,617;"2023-10-12";3
"1176";"30.PG";9,068;48,617;"2023-10-13";2,33333333333333
"1177";"30.PG";9,068;48,617;"2023-10-16";0
"1178";"31.PG";12,613;51,503;"2022-04-25";0
"1179";"31.PG";12,613;51,503;"2022-05-03";0
"1180";"31.PG";12,613;51,503;"2022-05-04";0
"1181";"31.PG";12,613;51,503;"2022-05-05";0
"1182";"31.PG";12,613;51,503;"2022-05-06";0
"1183";"31.PG";12,613;51,503;"2022-05-08";0
"1184";"31.PG";12,613;51,503;"2022-05-09";0
"1185";"31.PG";12,613;51,503;"2022-05-10";0
"1186";"31.PG";12,613;51,503;"2022-05-12";0,8
"1187";"31.PG";12,613;51,503;"2022-05-22";8,5
"1188";"31.PG";12,613;51,503;"2022-05-24";8
"1189";"31.PG";12,613;51,503;"2022-05-26";1
"1190";"31.PG";12,613;51,503;"2022-05-27";3
"1191";"31.PG";12,613;51,503;"2022-05-28";2
"1192";"31.PG";12,613;51,503;"2022-05-29";0
"1193";"31.PG";12,613;51,503;"2022-05-30";0
"1194";"31.PG";12,613;51,503;"2022-05-31";1
"1195";"31.PG";12,613;51,503;"2022-06-01";4
"1196";"31.PG";12,613;51,503;"2022-06-02";8
"1197";"31.PG";12,613;51,503;"2022-06-03";11
"1198";"31.PG";12,613;51,503;"2022-06-05";19
"1199";"31.PG";12,613;51,503;"2022-06-06";3
"1200";"31.PG";12,613;51,503;"2022-06-07";12
"1201";"31.PG";12,613;51,503;"2022-06-08";8
"1202";"31.PG";12,613;51,503;"2022-06-09";3
"1203";"31.PG";12,613;51,503;"2022-06-10";9
"1204";"31.PG";12,613;51,503;"2022-06-11";6
"1205";"31.PG";12,613;51,503;"2022-06-12";8
"1206";"31.PG";12,613;51,503;"2022-06-13";9
"1207";"31.PG";12,613;51,503;"2022-06-14";2
"1208";"31.PG";12,613;51,503;"2022-06-15";7
"1209";"31.PG";12,613;51,503;"2022-06-16";8
"1210";"31.PG";12,613;51,503;"2022-06-17";6
"1211";"31.PG";12,613;51,503;"2022-06-18";7
"1212";"31.PG";12,613;51,503;"2022-06-19";6,00000000000001
"1213";"31.PG";12,613;51,503;"2022-06-26";5
"1214";"31.PG";12,613;51,503;"2022-06-28";9
"1215";"31.PG";12,613;51,503;"2022-06-29";6,66666666666667
"1216";"31.PG";12,613;51,503;"2022-07-02";4,66666666666667
"1217";"31.PG";12,613;51,503;"2022-07-05";8
"1218";"31.PG";12,613;51,503;"2022-07-06";8,25
"1219";"31.PG";12,613;51,503;"2022-07-07";1
"1220";"31.PG";12,613;51,503;"2022-07-09";1,66666666666667
"1221";"31.PG";12,613;51,503;"2022-07-14";2
"1222";"31.PG";12,613;51,503;"2022-07-20";2
"1223";"31.PG";12,613;51,503;"2022-07-21";4,5
"1224";"31.PG";12,613;51,503;"2022-07-23";8
"1225";"31.PG";12,613;51,503;"2022-07-27";1
"1226";"31.PG";12,613;51,503;"2022-07-28";1
"1227";"31.PG";12,613;51,503;"2022-07-30";3,5
"1228";"31.PG";12,613;51,503;"2022-08-03";2
"1229";"31.PG";12,613;51,503;"2022-08-04";3
"1230";"31.PG";12,613;51,503;"2022-08-05";8,5
"1231";"31.PG";12,613;51,503;"2022-08-07";2
"1232";"31.PG";12,613;51,503;"2022-08-08";2
"1233";"31.PG";12,613;51,503;"2022-08-09";2
"1234";"31.PG";12,613;51,503;"2022-08-10";4
"1235";"31.PG";12,613;51,503;"2022-08-13";1,33333333333333
"1236";"31.PG";12,613;51,503;"2022-08-16";4,25
"1237";"31.PG";12,613;51,503;"2022-08-20";0,285714285714286
"1238";"31.PG";12,613;51,503;"2022-08-29";2
"1239";"31.PG";12,613;51,503;"2022-08-30";0
"1240";"31.PG";12,613;51,503;"2022-08-31";3
"1241";"31.PG";12,613;51,503;"2022-09-05";3
"1242";"31.PG";12,613;51,503;"2022-09-12";2
"1243";"31.PG";12,613;51,503;"2022-09-13";0,333333333333333
"1244";"31.PG";12,613;51,503;"2022-09-19";0
"1245";"31.PG";12,613;51,503;"2022-09-20";0
"1246";"31.PG";12,613;51,503;"2022-09-23";0
"1247";"31.PG";12,613;51,503;"2022-09-24";1
"1248";"31.PG";12,613;51,503;"2022-09-27";0
"1249";"31.PG";12,613;51,503;"2022-10-06";3
"1250";"31.PG";12,613;51,503;"2022-10-07";0
"1251";"31.PG";12,613;51,503;"2022-10-08";3
"1252";"31.PG";12,613;51,503;"2022-10-09";0
"1253";"31.PG";12,613;51,503;"2023-04-21";0
"1254";"31.PG";12,613;51,503;"2023-04-28";0
"1255";"31.PG";12,613;51,503;"2023-06-28";2
"1256";"31.PG";12,613;51,503;"2023-07-07";2
"1257";"31.PG";12,613;51,503;"2023-07-13";3
"1324";"33.SE";12,977;52,989;"2022-08-09";14
"1325";"33.SE";12,977;52,989;"2022-08-16";3
"1326";"33.SE";12,977;52,989;"2022-08-23";1
"1327";"33.SE";12,977;52,989;"2022-09-06";2
"1328";"33.SE";12,977;52,989;"2022-09-20";6
"1329";"33.SE";12,977;52,989;"2022-09-27";4
"1330";"33.SE";12,977;52,989;"2022-10-04";7
"1331";"33.SE";12,977;52,989;"2022-10-11";5
"1332";"33.SE";12,977;52,989;"2022-10-18";1
"1333";"33.SE";12,977;52,989;"2022-10-25";9
"1334";"33.SE";12,977;52,989;"2022-11-01";4
"1335";"34.PG";13,737;52,589;"2022-05-08";1
"1336";"34.PG";13,737;52,589;"2022-05-10";1
"1337";"34.PG";13,737;52,589;"2022-05-17";4
"1338";"34.PG";13,737;52,589;"2022-05-24";0,5
"1339";"34.PG";13,737;52,589;"2022-06-05";5,5
"1340";"34.PG";13,737;52,589;"2022-07-03";2
"1341";"34.PG";13,737;52,589;"2022-09-26";2
"1342";"34.PG";13,737;52,589;"2022-09-27";5
"1343";"34.PG";13,737;52,589;"2022-10-09";5
"1344";"34.PG";13,737;52,589;"2022-10-13";9
"1345";"34.PG";13,737;52,589;"2022-10-25";1,5
"1346";"35.SE";13,494;53,511;"2022-05-17";0
"1347";"35.SE";13,494;53,511;"2022-05-24";0
"1348";"35.SE";13,494;53,511;"2022-05-31";1,5
"1349";"35.SE";13,494;53,511;"2022-06-07";3,5
"1350";"35.SE";13,494;53,511;"2022-06-14";6,5
"1351";"35.SE";13,494;53,511;"2022-06-28";1,5
"1352";"35.SE";13,494;53,511;"2022-07-05";26,5
"1353";"35.SE";13,494;53,511;"2022-08-16";21
"1354";"35.SE";13,494;53,511;"2022-09-16";2
"1355";"35.SE";13,494;53,511;"2022-09-20";9
"1356";"35.SE";13,494;53,511;"2022-09-27";3,5
"1357";"35.SE";13,494;53,511;"2022-10-04";13,5
"1358";"35.SE";13,494;53,511;"2022-10-11";5,5
"1359";"35.SE";13,494;53,511;"2022-10-18";1
"1362";"39.SE";6,573;51,214;"2021-04-25";29
"1363";"39.SE";6,573;51,214;"2021-05-09";5
"1364";"39.SE";6,573;51,214;"2021-05-23";28
"1365";"39.SE";6,573;51,214;"2021-06-04";1
"1366";"39.SE";6,573;51,214;"2021-06-19";64
"1367";"39.SE";6,573;51,214;"2021-07-03";105
"1368";"39.SE";6,573;51,214;"2021-07-16";339
"1369";"39.SE";6,573;51,214;"2021-07-31";2
"1370";"39.SE";6,573;51,214;"2021-08-15";6
"1371";"39.SE";6,573;51,214;"2021-09-10";11
"1372";"39.SE";6,573;51,214;"2021-09-25";1
"1373";"4.PG";8,136;53,406;"2021-04-17";0
"1374";"4.PG";8,136;53,406;"2021-04-24";0
"1375";"4.PG";8,136;53,406;"2021-05-01";1
"1376";"4.PG";8,136;53,406;"2021-05-02";0,142857142857143
"1377";"4.PG";8,136;53,406;"2021-05-08";0
"1378";"4.PG";8,136;53,406;"2021-05-30";1
"1379";"4.PG";8,136;53,406;"2021-06-06";0,5
"1380";"4.PG";8,136;53,406;"2021-06-07";0,142857142857143
"1381";"4.PG";8,136;53,406;"2021-06-14";7,25
"1382";"4.PG";8,136;53,406;"2021-06-21";4,66666666666667
"1383";"4.PG";8,136;53,406;"2021-06-29";8,33333333333333
"1384";"4.PG";8,136;53,406;"2021-07-03";6
"1385";"4.PG";8,136;53,406;"2021-07-18";220
"1386";"4.PG";8,136;53,406;"2021-07-19";6,16666666666667
"1387";"4.PG";8,136;53,406;"2021-07-25";30
"1388";"4.PG";8,136;53,406;"2021-07-26";2,16666666666667
"1389";"4.PG";8,136;53,406;"2021-07-31";8
"1390";"4.PG";8,136;53,406;"2021-08-02";6,66666666666667
"1391";"4.PG";8,136;53,406;"2021-08-15";1
"1392";"4.PG";8,136;53,406;"2021-08-16";1,33333333333333
"1393";"4.PG";8,136;53,406;"2021-08-22";0,285714285714286
"1394";"4.PG";8,136;53,406;"2021-08-29";13
"1395";"4.PG";8,136;53,406;"2021-09-06";0,833333333333333
"1396";"4.PG";8,136;53,406;"2021-09-12";39
"1397";"4.PG";8,136;53,406;"2021-09-20";4,28571428571428
"1398";"4.PG";8,136;53,406;"2021-10-04";1,66666666666667
"1399";"4.PG";8,136;53,406;"2021-10-11";0,166666666666667
"1400";"4.PR";8,136;53,406;"2021-04-17";3
"1401";"4.PR";8,136;53,406;"2021-04-24";0
"1402";"4.PR";8,136;53,406;"2021-04-25";0,857142857142857
"1403";"4.PR";8,136;53,406;"2021-05-01";0
"1404";"4.PR";8,136;53,406;"2021-05-02";0
"1405";"4.PR";8,136;53,406;"2021-05-08";4
"1406";"4.PR";8,136;53,406;"2021-06-06";3,5
"1407";"4.PR";8,136;53,406;"2021-06-07";0,285714285714286
"1408";"4.PR";8,136;53,406;"2021-06-13";0,5
"1409";"4.PR";8,136;53,406;"2021-06-14";0,375
"1410";"4.PR";8,136;53,406;"2021-06-21";0,444444444444444
"1411";"4.PR";8,136;53,406;"2021-06-29";39,3333333333333
"1412";"4.PR";8,136;53,406;"2021-07-04";6,42857142857142
"1413";"4.PR";8,136;53,406;"2021-07-10";289
"1414";"4.PR";8,136;53,406;"2021-07-11";13,4285714285714
"1415";"4.PR";8,136;53,406;"2021-07-18";119
"1416";"4.PR";8,136;53,406;"2021-07-19";4,33333333333334
"1417";"4.PR";8,136;53,406;"2021-07-25";261
"1418";"4.PR";8,136;53,406;"2021-07-26";6,00000000000001
"1419";"4.PR";8,136;53,406;"2021-08-02";4,16666666666666
"1420";"4.PR";8,136;53,406;"2021-08-14";7
"1421";"4.PR";8,136;53,406;"2021-08-16";2,66666666666667
"1422";"4.PR";8,136;53,406;"2021-08-29";13
"1423";"4.PR";8,136;53,406;"2021-08-30";7,66666666666667
"1424";"4.PR";8,136;53,406;"2021-09-04";0,285714285714286
"1425";"4.PR";8,136;53,406;"2021-09-11";5
"1426";"4.PR";8,136;53,406;"2021-09-28";1,6
"1427";"4.PR";8,136;53,406;"2021-10-10";9
"1428";"4.PR";8,136;53,406;"2021-11-15";0,5
"1453";"43.SE";8,97;48,531;"2021-04-21";0
"1454";"43.SE";8,97;48,531;"2021-05-05";1
"1455";"43.SE";8,97;48,531;"2021-05-19";1
"1456";"43.SE";8,97;48,531;"2021-05-26";0
"1457";"43.SE";8,97;48,531;"2021-06-02";0
"1458";"43.SE";8,97;48,531;"2021-06-09";0
"1459";"43.SE";8,97;48,531;"2021-06-23";0
"1460";"43.SE";8,97;48,531;"2021-07-20";11
"1461";"43.SE";8,97;48,531;"2021-07-27";6
"1462";"43.SE";8,97;48,531;"2021-08-03";11
"1463";"43.SE";8,97;48,531;"2021-08-11";1
"1464";"43.SE";8,97;48,531;"2021-08-17";3
"1465";"43.SE";8,97;48,531;"2021-08-24";2
"1466";"43.SE";8,97;48,531;"2021-09-12";4
"1467";"43.SE";8,97;48,531;"2021-09-18";1
"1468";"43.SE";8,97;48,531;"2021-09-29";1
"1469";"43.SE";8,97;48,531;"2021-10-13";3
"1470";"43.SE";8,97;48,531;"2021-10-19";2
"1474";"45.SC";9,926;53,601;"2021-05-18";2
"1475";"45.SC";9,926;53,601;"2021-05-19";0
"1476";"45.SC";9,926;53,601;"2021-05-20";0
"1477";"45.SC";9,926;53,601;"2021-05-21";1
"1478";"45.SC";9,926;53,601;"2021-05-22";1
"1479";"45.SC";9,926;53,601;"2021-05-25";1
"1480";"45.SC";9,926;53,601;"2021-05-27";0
"1481";"45.SC";9,926;53,601;"2021-05-28";0
"1482";"45.SC";9,926;53,601;"2021-05-29";1
"1483";"45.SC";9,926;53,601;"2021-06-11";2
"1484";"45.SC";9,926;53,601;"2021-06-12";1
"1485";"45.SC";9,926;53,601;"2021-06-14";0
"1486";"45.SC";9,926;53,601;"2021-06-15";0
"1487";"45.SC";9,926;53,601;"2021-06-16";NA
"1488";"45.SC";9,926;53,601;"2021-06-17";1
"1489";"45.SC";9,926;53,601;"2021-06-19";0,5
"1490";"45.SC";9,926;53,601;"2021-06-21";0
"1491";"45.SC";9,926;53,601;"2021-06-23";0,333333333333333
"1492";"45.SC";9,926;53,601;"2021-06-29";40
"1493";"45.SC";9,926;53,601;"2021-06-30";44
"1494";"45.SC";9,926;53,601;"2021-07-01";0
"1495";"45.SC";9,926;53,601;"2021-07-02";7
"1496";"45.SC";9,926;53,601;"2021-07-04";69
"1497";"45.SC";9,926;53,601;"2021-07-05";106
"1498";"45.SC";9,926;53,601;"2021-07-06";125
"1499";"45.SC";9,926;53,601;"2021-07-07";107
"1500";"45.SC";9,926;53,601;"2021-07-08";77
"1501";"45.SC";9,926;53,601;"2021-07-09";49
"1502";"45.SC";9,926;53,601;"2021-07-10";40
"1503";"45.SC";9,926;53,601;"2021-07-11";237
"1504";"45.SC";9,926;53,601;"2021-07-12";161
"1505";"45.SC";9,926;53,601;"2021-07-13";62,5
"1506";"45.SC";9,926;53,601;"2021-07-16";75
"1507";"45.SC";9,926;53,601;"2021-07-22";7
"1508";"45.SC";9,926;53,601;"2021-07-24";2
"1509";"45.SC";9,926;53,601;"2021-07-25";3
"1510";"45.SC";9,926;53,601;"2021-07-26";4
"1511";"45.SC";9,926;53,601;"2021-07-27";2
"1512";"45.SC";9,926;53,601;"2021-07-28";57
"1513";"45.SC";9,926;53,601;"2021-07-29";86
"1514";"45.SC";9,926;53,601;"2021-07-30";72
"1515";"45.SC";9,926;53,601;"2021-07-31";51
"1516";"45.SC";9,926;53,601;"2021-08-01";137,5
"1517";"45.SC";9,926;53,601;"2021-08-03";122
"1518";"45.SC";9,926;53,601;"2021-08-04";113
"1519";"45.SC";9,926;53,601;"2021-08-05";70,5
"1520";"45.SC";9,926;53,601;"2021-08-07";13
"1521";"45.SC";9,926;53,601;"2021-08-08";4
"1522";"45.SC";9,926;53,601;"2021-08-09";9
"1523";"45.SC";9,926;53,601;"2021-08-18";4
"1524";"45.SC";9,926;53,601;"2021-08-19";3
"1525";"45.SC";9,926;53,601;"2021-08-24";2
"1526";"45.SC";9,926;53,601;"2021-08-29";4,66666666666667
"1527";"45.SC";9,926;53,601;"2021-09-07";3
"1528";"45.SC";9,926;53,601;"2021-09-09";1
"1529";"45.SC";9,926;53,601;"2021-10-09";11
"1530";"45.SC";9,926;53,601;"2021-10-10";5
"1531";"45.SC";9,926;53,601;"2021-10-11";6
"1532";"45.SC";9,926;53,601;"2021-10-12";4
"1533";"45.PR";9,926;53,601;"2021-05-18";1
"1534";"45.PR";9,926;53,601;"2021-05-19";0
"1535";"45.PR";9,926;53,601;"2021-05-20";0
"1536";"45.PR";9,926;53,601;"2021-05-21";1
"1537";"45.PR";9,926;53,601;"2021-05-22";0
"1538";"45.PR";9,926;53,601;"2021-05-25";1
"1539";"45.PR";9,926;53,601;"2021-05-27";0
"1540";"45.PR";9,926;53,601;"2021-05-29";0
"1541";"45.PR";9,926;53,601;"2021-06-06";0
"1542";"45.PR";9,926;53,601;"2021-06-07";0
"1543";"45.PR";9,926;53,601;"2021-06-09";2
"1544";"45.PR";9,926;53,601;"2021-06-10";0
"1545";"45.PR";9,926;53,601;"2021-06-11";1
"1546";"45.PR";9,926;53,601;"2021-06-12";0
"1547";"45.PR";9,926;53,601;"2021-06-14";1
"1548";"45.PR";9,926;53,601;"2021-06-15";NA
"1549";"45.PR";9,926;53,601;"2021-06-18";1
"1550";"45.PR";9,926;53,601;"2021-06-19";1,5
"1551";"45.PR";9,926;53,601;"2021-06-21";1
"1552";"45.PR";9,926;53,601;"2021-06-23";1,66666666666666
"1553";"45.PR";9,926;53,601;"2021-06-29";7
"1554";"45.PR";9,926;53,601;"2021-06-30";3
"1555";"45.PR";9,926;53,601;"2021-07-02";5
"1556";"45.PR";9,926;53,601;"2021-07-04";5
"1557";"45.PR";9,926;53,601;"2021-07-05";3
"1558";"45.PR";9,926;53,601;"2021-07-06";2
"1559";"45.PR";9,926;53,601;"2021-07-07";5
"1560";"45.PR";9,926;53,601;"2021-07-08";13
"1561";"45.PR";9,926;53,601;"2021-07-09";5
"1562";"45.PR";9,926;53,601;"2021-07-10";1
"1563";"45.PR";9,926;53,601;"2021-07-12";2
"1564";"45.PR";9,926;53,601;"2021-07-13";13,5
"1565";"45.PR";9,926;53,601;"2021-07-16";5
"1566";"45.PR";9,926;53,601;"2021-07-22";25
"1567";"45.PR";9,926;53,601;"2021-07-23";31
"1568";"45.PR";9,926;53,601;"2021-07-24";15
"1569";"45.PR";9,926;53,601;"2021-07-25";33
"1570";"45.PR";9,926;53,601;"2021-07-26";17
"1571";"45.PR";9,926;53,601;"2021-07-27";3
"1572";"45.PR";9,926;53,601;"2021-07-28";9
"1573";"45.PR";9,926;53,601;"2021-07-29";24
"1574";"45.PR";9,926;53,601;"2021-07-30";3
"1575";"45.PR";9,926;53,601;"2021-07-31";12
"1576";"45.PR";9,926;53,601;"2021-08-01";12
"1577";"45.PR";9,926;53,601;"2021-08-03";30
"1578";"45.PR";9,926;53,601;"2021-08-07";6
"1579";"45.PR";9,926;53,601;"2021-08-08";35
"1580";"45.PR";9,926;53,601;"2021-08-09";22
"1581";"45.PR";9,926;53,601;"2021-08-10";10
"1582";"45.PR";9,926;53,601;"2021-08-18";1
"1583";"45.PR";9,926;53,601;"2021-08-19";1
"1584";"45.PR";9,926;53,601;"2021-08-27";10
"1585";"45.PR";9,926;53,601;"2021-09-07";4
"1586";"45.PR";9,926;53,601;"2021-10-09";1
"1587";"45.PR";9,926;53,601;"2021-10-10";2
"1588";"45.PR";9,926;53,601;"2021-10-11";1
"1589";"45.PR";9,926;53,601;"2021-10-12";2
"1590";"45.PR";9,926;53,601;"2021-10-13";2
"1591";"45.PR";9,926;53,601;"2021-10-14";2,5
"1592";"45.PR";9,926;53,601;"2021-10-16";1
"1593";"45.PR";9,926;53,601;"2021-10-17";3
"1594";"45.PR";9,926;53,601;"2021-10-18";6,5
"1595";"45.PR";9,926;53,601;"2021-10-21";0,333333333333333
"1596";"45.PR";9,926;53,601;"2021-10-24";3
"1597";"45.PR";9,926;53,601;"2021-10-25";2
"1598";"45.PR";9,926;53,601;"2021-10-26";4
"1599";"45.PR";9,926;53,601;"2021-10-27";1
"1600";"45.PR";9,926;53,601;"2021-10-28";2,66666666666667
"1601";"45.PR";9,926;53,601;"2021-10-31";3
"1602";"45.PR";9,926;53,601;"2021-11-04";0
"1603";"45.PR";9,926;53,601;"2021-11-05";2
"1604";"45.PR";9,926;53,601;"2021-11-06";0,333333333333333
"1605";"45.PR";9,926;53,601;"2021-11-09";0,714285714285714
"1606";"45.PR";9,926;53,601;"2021-11-16";0
"1607";"45.PR";9,926;53,601;"2021-11-23";0
"1608";"45.PR";9,926;53,601;"2021-11-30";0
"1609";"45.PR";9,926;53,601;"2021-12-07";0,142857142857143
"1610";"45.PR";9,926;53,601;"2021-12-14";0,142857142857143
"1611";"45.PR";9,926;53,601;"2021-12-21";0,0476190476190476
"1612";"47.PG";9,457;51,338;"2022-04-26";0
"1613";"47.PG";9,457;51,338;"2022-05-03";0
"1614";"47.PG";9,457;51,338;"2022-05-10";2
"1615";"47.PG";9,457;51,338;"2022-05-17";0
"1616";"47.PG";9,457;51,338;"2022-05-24";3
"1617";"47.PG";9,457;51,338;"2022-06-07";25
"1618";"47.PG";9,457;51,338;"2022-06-10";3
"1619";"47.PG";9,457;51,338;"2022-06-14";7
"1620";"47.PG";9,457;51,338;"2022-06-21";16
"1621";"47.PG";9,457;51,338;"2022-06-28";22
"1622";"47.PG";9,457;51,338;"2022-07-05";25
"1623";"47.PG";9,457;51,338;"2022-07-09";6
"1624";"47.PG";9,457;51,338;"2022-07-16";31
"1625";"47.PG";9,457;51,338;"2022-07-19";25
"1626";"47.PG";9,457;51,338;"2022-07-21";7
"1627";"47.PG";9,457;51,338;"2022-07-26";24
"1628";"47.PG";9,457;51,338;"2022-08-03";41
"1629";"47.PG";9,457;51,338;"2022-08-09";25
"1630";"47.PG";9,457;51,338;"2022-08-12";12
"1631";"47.PG";9,457;51,338;"2022-08-16";25
"1632";"47.PG";9,457;51,338;"2022-08-17";41
"1633";"48.PG";10,052;52,554;"2022-04-15";2
"1634";"48.PG";10,052;52,554;"2022-04-20";0
"1635";"48.PG";10,052;52,554;"2022-04-26";0
"1636";"48.PG";10,052;52,554;"2022-05-03";0
"1637";"48.PG";10,052;52,554;"2022-05-14";0
"1638";"48.PG";10,052;52,554;"2022-06-03";2
"1639";"48.PG";10,052;52,554;"2022-06-11";22
"1640";"48.PG";10,052;52,554;"2022-06-17";5
"1641";"48.PG";10,052;52,554;"2022-06-21";22
"1642";"48.PG";10,052;52,554;"2022-06-23";25
"1643";"48.PG";10,052;52,554;"2022-08-30";2
"1644";"48.PG";10,052;52,554;"2022-09-23";1
"1645";"48.PG";10,052;52,554;"2022-09-27";1
"1646";"48.PG";10,052;52,554;"2022-10-11";2
"1647";"48.PG";10,052;52,554;"2023-04-27";0
"1648";"48.PG";10,052;52,554;"2023-05-07";NA
"1649";"48.PG";10,052;52,554;"2023-05-18";0
"1650";"48.PG";10,052;52,554;"2023-06-04";1
"1651";"48.PG";10,052;52,554;"2023-06-08";6
"1652";"48.PG";10,052;52,554;"2023-06-15";5
"1653";"48.PG";10,052;52,554;"2023-06-24";8
"1654";"48.PG";10,052;52,554;"2023-07-04";17
"1655";"48.PG";10,052;52,554;"2023-07-11";27
"1656";"48.PG";10,052;52,554;"2023-07-17";25
"1657";"48.PG";10,052;52,554;"2023-07-18";13
"1658";"48.PG";10,052;52,554;"2023-07-30";3
"1659";"48.PG";10,052;52,554;"2023-08-05";4
"1660";"48.PG";10,052;52,554;"2023-08-09";30
"1661";"48.PG";10,052;52,554;"2023-08-19";6
"1662";"48.PG";10,052;52,554;"2023-08-22";13
"1663";"48.PG";10,052;52,554;"2023-08-24";25
"1664";"48.PG";10,052;52,554;"2023-08-29";1
